Client Order ID,Instrument,Side,Quantity,Price
o002876,Lotus,2,620,13.0
o002877,Rose,2,910,18.5
o002878,Lotus,2,960,17.5
o002879,Tulip,2,250,14.0
o002880,Lavender,1,880,14.0
o002881,Tulip,1,750,19.0
o002882,Lotus,1,270,17.5
o002883,Tulip,2,550,19.5
o002884,Lotus,2,800,11.5
o002885,Orchid,2,550,13.0
o002886,Orchid,2,480,11.0
o002887,Tulip,1,50,18.0
o002888,Lotus,2,380,19.5
o002889,Orchid,2,510,10.0
o002890,Rose,1,420,16.5
o002891,Lavender,2,320,11.0
o002892,Lavender,2,480,12.0
o002893,Lotus,1,20,15.0
o002894,Rose,2,280,17.0
o002895,Orchid,2,300,18.5
o002896,Rose,2,370,19.5
o002897,Lavender,1,140,18.5
o002898,Lotus,1,740,16.5
o002899,Tulip,2,410,13.0
o002900,Lavender,1,640,17.5
o002901,Rose,2,540,11.5
o002902,Rose,2,220,19.5
o002903,Lotus,2,310,19.0
o002904,Rose,2,30,19.0
o002905,Rose,2,370,12.0
o002906,Tulip,1,690,18.0
o002907,Rose,2,830,10.0
o002908,Rose,2,130,16.5
o002909,Lotus,2,410,15.5
o002910,Tulip,1,720,15.0
o002911,Tulip,1,510,14.5
o002912,Tulip,2,830,11.5
o002913,Lotus,1,40,13.5
o002914,Rose,1,180,11.5
o002915,Lotus,2,290,12.5
o002916,Rose,1,930,15.5
o002917,Orchid,1,890,10.5
o002918,Lotus,1,150,10.5
o002919,Lotus,1,340,15.0
o002920,Orchid,2,350,12.5
o002921,Lavender,2,160,12.0
o002922,Lotus,1,970,19.0
o002923,Tulip,2,860,11.5
o002924,Orchid,1,740,17.5
o002925,Tulip,2,420,17.5
o002926,Lavender,1,340,14.5
o002927,Rose,2,720,13.5
o002928,Lavender,1,100,17.5
o002929,Rose,1,20,13.0
o002930,Tulip,2,250,17.5
o002931,Rose,2,270,19.0
o002932,Orchid,2,980,14.5
o002933,Tulip,1,650,11.5
o002934,Lavender,1,470,16.0
o002935,Tulip,1,1000,16.0
o002936,Lavender,1,360,16.5
o002937,Lavender,2,740,11.5
o002938,Lavender,2,140,11.5
o002939,Lavender,1,590,12.5
o002940,Lotus,1,610,18.0
o002941,Tulip,2,340,11.5
o002942,Orchid,1,460,16.5
o002943,Lavender,1,510,18.0
o002944,Tulip,2,70,17.0
o002945,Lotus,2,130,10.5
o002946,Tulip,2,250,14.5
o002947,Lavender,2,230,19.5
o002948,Lotus,2,670,16.5
o002949,Rose,1,830,13.5
o002950,Rose,1,150,10.5
o002951,Rose,2,310,11.0
o002952,Orchid,1,360,13.5
o002953,Orchid,2,510,16.0
o002954,Rose,1,940,14.0
o002955,Tulip,1,220,13.0
o002956,Lotus,2,910,19.5
o002957,Lotus,1,130,12.5
o002958,Orchid,2,950,14.5
o002959,Lavender,1,410,11.0
o002960,Lavender,1,430,17.0
o002961,Lavender,1,860,17.5
o002962,Tulip,2,30,12.5
o002963,Lotus,1,220,10.0
o002964,Orchid,2,610,19.0
o002965,Rose,2,320,17.5
o002966,Rose,1,30,19.0
o002967,Lotus,1,680,18.0
o002968,Lavender,1,1000,11.5
o002969,Rose,2,950,15.0
o002970,Tulip,2,950,15.5
o002971,Orchid,2,850,17.5
o002972,Lotus,2,590,10.0
o002973,Lotus,2,910,15.0
o002974,Orchid,2,150,14.0
o002975,Orchid,1,190,16.5
o002976,Lavender,1,460,17.5
o002977,Rose,1,740,16.5
o002978,Lotus,1,960,11.0
o002979,Lavender,2,820,11.5
o002980,Lotus,2,680,12.5
o002981,Lotus,2,430,16.0
o002982,Orchid,2,360,14.5
o002983,Lavender,1,750,18.0
o002984,Lotus,1,560,17.0
o002985,Orchid,2,370,11.5
o002986,Rose,2,880,12.0
o002987,Tulip,1,670,14.5
o002988,Orchid,1,390,17.5
o002989,Lotus,1,380,10.0
o002990,Tulip,1,280,14.5
o002991,Orchid,1,70,17.5
o002992,Lotus,1,560,15.5
o002993,Rose,1,330,12.0
o002994,Lotus,2,650,18.5
o002995,Lavender,1,920,14.0
o002996,Lavender,1,560,19.0
o002997,Rose,2,290,10.5
o002998,Tulip,2,320,16.0
o002999,Tulip,2,130,14.0
o003000,Lotus,2,230,19.0
o003001,Tulip,2,750,12.0
o003002,Lavender,2,180,16.5
o003003,Orchid,1,390,14.5
o003004,Rose,2,730,17.0
o003005,Orchid,1,490,16.5
o003006,Rose,1,680,17.0
o003007,Lotus,2,600,15.5
o003008,Tulip,2,540,16.5
o003009,Tulip,1,720,10.0
o003010,Tulip,1,970,12.0
o003011,Orchid,2,320,19.0
o003012,Orchid,2,170,19.5
o003013,Orchid,2,70,16.0
o003014,Lavender,2,860,10.0
o003015,Tulip,2,70,11.0
o003016,Rose,2,840,11.5
o003017,Lotus,1,380,19.0
o003018,Tulip,2,80,11.5
o003019,Orchid,1,900,13.0
o003020,Orchid,1,720,17.5
o003021,Lavender,1,870,12.0
o003022,Lotus,2,930,10.0
o003023,Tulip,1,150,11.0
o003024,Rose,1,780,11.5
o003025,Orchid,1,320,13.0
o003026,Rose,2,40,18.0
o003027,Tulip,2,80,11.5
o003028,Lotus,2,620,12.5
o003029,Lavender,2,790,17.0
o003030,Orchid,1,560,12.0
o003031,Rose,1,190,13.5
o003032,Lavender,1,610,17.5
o003033,Lotus,2,860,11.5
o003034,Orchid,2,480,14.0
o003035,Tulip,2,900,11.5
o003036,Tulip,2,550,12.0
o003037,Rose,2,590,11.5
o003038,Orchid,2,20,19.0
o003039,Lotus,1,830,19.5
o003040,Tulip,1,460,12.0
o003041,Tulip,2,360,10.0
o003042,Lavender,2,650,18.0
o003043,Lavender,2,910,18.0
o003044,Tulip,1,230,12.0
o003045,Lotus,2,590,12.0
o003046,Lotus,2,510,11.0
o003047,Tulip,2,610,19.5
o003048,Lavender,2,170,15.0
o003049,Orchid,2,750,19.5
o003050,Tulip,1,60,10.0
o003051,Lavender,1,130,11.5
o003052,Tulip,2,420,13.5
o003053,Lavender,1,230,16.0
o003054,Tulip,1,80,19.5
o003055,Lotus,1,50,11.0
o003056,Tulip,2,780,10.0
o003057,Lavender,2,140,17.0
o003058,Tulip,1,820,19.0
o003059,Orchid,1,260,14.0
o003060,Tulip,2,870,14.5
o003061,Lavender,1,950,12.5
o003062,Tulip,1,120,19.0
o003063,Rose,1,270,10.5
o003064,Lavender,1,470,16.5
o003065,Orchid,1,440,12.5
o003066,Orchid,2,250,13.0
o003067,Orchid,2,650,15.5
o003068,Lotus,1,90,17.0
o003069,Tulip,2,100,19.0
o003070,Rose,1,670,14.5
o003071,Rose,1,640,13.5
o003072,Rose,2,30,13.5
o003073,Lotus,2,500,15.5
o003074,Rose,1,370,11.0
o003075,Orchid,1,670,19.5
o003076,Orchid,2,520,19.5
o003077,Rose,1,750,17.5
o003078,Lotus,1,50,15.0
o003079,Tulip,2,260,15.0
o003080,Rose,1,270,18.5
o003081,Lotus,1,310,17.5
o003082,Rose,1,450,11.0
o003083,Tulip,1,710,17.5
o003084,Lavender,2,930,10.5
o003085,Rose,1,640,18.0
o003086,Lavender,2,560,17.5
o003087,Lotus,1,30,10.5
o003088,Rose,1,690,19.5
o003089,Tulip,1,710,17.5
o003090,Rose,2,990,16.0
o003091,Lavender,2,900,16.5
o003092,Orchid,1,150,17.0
o003093,Rose,2,460,13.0
o003094,Lotus,2,80,13.5
o003095,Lavender,1,760,10.0
o003096,Lavender,2,960,18.5
o003097,Orchid,1,20,13.5
o003098,Rose,1,80,12.0
o003099,Tulip,1,370,10.5
o003100,Lotus,2,780,13.5
o003101,Lotus,1,780,16.0
o003102,Tulip,1,850,11.0
o003103,Rose,2,700,13.0
o003104,Tulip,2,290,17.0
o003105,Lotus,2,1000,18.5
o003106,Lotus,1,680,14.0
o003107,Lotus,1,70,15.5
o003108,Tulip,2,360,11.0
o003109,Lavender,1,670,13.5
o003110,Lotus,1,160,15.5
o003111,Lavender,1,310,17.0
o003112,Tulip,1,30,17.5
o003113,Rose,2,360,19.0
o003114,Tulip,2,110,10.5
o003115,Lotus,2,640,10.0
o003116,Tulip,2,570,10.5
o003117,Lavender,1,490,12.5
o003118,Tulip,1,850,14.5
o003119,Rose,2,40,19.5
o003120,Lotus,2,970,19.0
o003121,Lavender,1,440,19.5
o003122,Tulip,2,940,10.5
o003123,Rose,2,930,14.5
o003124,Orchid,2,550,19.0
o003125,Orchid,2,210,16.0
o003126,Tulip,1,170,10.0
o003127,Lotus,2,110,13.5
o003128,Orchid,2,440,19.0
o003129,Tulip,1,790,14.0
o003130,Lotus,2,850,14.0
o003131,Orchid,1,160,14.5
o003132,Orchid,2,340,12.5
o003133,Tulip,2,30,17.0
o003134,Rose,2,50,15.5
o003135,Tulip,1,530,10.5
o003136,Orchid,1,360,19.5
o003137,Orchid,2,90,17.0
o003138,Lavender,2,990,14.0
o003139,Lotus,2,170,13.5
o003140,Lavender,1,800,10.5
o003141,Lavender,1,840,10.5
o003142,Lavender,2,750,15.0
o003143,Rose,1,80,14.0
o003144,Lotus,1,870,15.5
o003145,Orchid,1,770,13.5
o003146,Lotus,1,100,18.0
o003147,Tulip,1,660,11.0
o003148,Lavender,1,420,19.0
o003149,Lotus,2,100,16.5
o003150,Lotus,1,40,15.0
o003151,Orchid,2,430,16.5
o003152,Lotus,2,380,19.5
o003153,Rose,1,480,10.5
o003154,Lotus,1,760,10.0
o003155,Rose,1,410,18.0
o003156,Orchid,2,280,16.0
o003157,Orchid,1,850,12.0
o003158,Tulip,1,100,13.5
o003159,Orchid,2,690,11.5
o003160,Orchid,1,780,17.5
o003161,Orchid,2,410,14.0
o003162,Lavender,2,320,15.0
o003163,Lavender,2,300,17.0
o003164,Lotus,1,890,13.5
o003165,Tulip,2,470,11.0
o003166,Lotus,1,470,17.5
o003167,Orchid,1,580,16.5
o003168,Lavender,1,690,13.5
o003169,Tulip,1,780,14.0
o003170,Lotus,2,410,11.5
o003171,Rose,2,540,18.0
o003172,Lavender,2,810,13.0
o003173,Lavender,2,20,12.5
o003174,Rose,2,340,18.5
o003175,Tulip,1,170,10.5
o003176,Tulip,1,890,12.5
o003177,Rose,1,660,18.0
o003178,Tulip,2,460,12.0
o003179,Tulip,1,920,14.5
o003180,Rose,2,440,19.0
o003181,Orchid,1,930,10.5
o003182,Rose,2,580,16.5
o003183,Tulip,2,380,17.5
o003184,Lavender,1,930,19.0
o003185,Orchid,1,200,10.0
o003186,Orchid,2,870,17.0
o003187,Tulip,2,570,12.5
o003188,Orchid,2,990,11.5
o003189,Lavender,2,640,15.0
o003190,Rose,2,370,15.0
o003191,Tulip,2,970,12.5
o003192,Lavender,1,950,13.0
o003193,Tulip,2,740,19.5
o003194,Lotus,1,450,14.5
o003195,Lavender,1,370,14.0
o003196,Tulip,2,290,12.5
o003197,Lotus,2,780,11.5
o003198,Lavender,2,190,11.5
o003199,Lavender,1,40,19.5
o003200,Rose,1,10,17.5
o003201,Rose,2,270,14.5
o003202,Orchid,2,940,17.0
o003203,Orchid,1,590,14.5
o003204,Rose,1,570,16.5
o003205,Tulip,2,120,12.0
o003206,Lotus,1,460,11.0
o003207,Lavender,1,420,12.5
o003208,Orchid,2,360,17.0
o003209,Orchid,1,910,15.0
o003210,Rose,2,130,18.0
o003211,Lotus,1,720,10.5
o003212,Rose,1,180,19.0
o003213,Tulip,1,870,13.0
o003214,Lotus,2,200,17.5
o003215,Lavender,2,370,12.0
o003216,Lavender,1,670,13.0
o003217,Rose,2,90,17.5
o003218,Orchid,1,910,12.5
o003219,Rose,2,890,14.0
o003220,Orchid,2,810,19.0
o003221,Lavender,2,620,18.0
o003222,Lavender,2,300,14.5
o003223,Tulip,2,810,16.0
o003224,Orchid,2,700,17.5
o003225,Lotus,1,290,11.5
o003226,Lotus,2,580,15.0
o003227,Lavender,2,150,12.5
o003228,Tulip,2,850,11.5
o003229,Lotus,2,910,12.0
o003230,Tulip,2,770,16.5
o003231,Lavender,1,380,14.0
o003232,Orchid,1,530,10.5
o003233,Orchid,2,340,15.0
o003234,Tulip,2,570,16.5
o003235,Tulip,2,70,14.0
o003236,Tulip,1,440,10.5
o003237,Lotus,2,530,13.5
o003238,Orchid,1,690,13.0
o003239,Rose,2,170,19.5
o003240,Orchid,1,930,10.0
o003241,Tulip,1,1000,15.0
o003242,Lotus,1,840,10.5
o003243,Orchid,1,470,18.5
o003244,Lavender,1,690,16.0
o003245,Lavender,2,210,15.5
o003246,Lotus,2,280,18.5
o003247,Lavender,1,50,10.0
o003248,Orchid,1,650,16.0
o003249,Tulip,1,210,14.5
o003250,Lotus,1,300,13.5
o003251,Rose,2,960,11.5
o003252,Tulip,2,170,14.0
o003253,Rose,1,100,18.0
o003254,Tulip,1,20,18.5
o003255,Orchid,1,130,19.0
o003256,Tulip,1,780,14.5
o003257,Lotus,2,660,10.0
o003258,Lotus,2,590,13.0
o003259,Rose,2,840,19.0
o003260,Tulip,2,380,16.5
o003261,Rose,1,530,18.5
o003262,Lotus,2,370,18.5
o003263,Orchid,1,490,10.0
o003264,Tulip,2,480,18.5
o003265,Rose,2,290,19.0
o003266,Rose,2,990,13.5
o003267,Tulip,2,620,19.0
o003268,Rose,2,430,12.0
o003269,Rose,1,720,12.5
o003270,Lavender,2,760,13.5
o003271,Rose,1,520,19.5
o003272,Tulip,1,80,17.5
o003273,Lotus,2,400,15.0
o003274,Lavender,1,420,19.0
o003275,Orchid,2,10,14.0
o003276,Lavender,2,700,17.5
o003277,Lotus,1,420,17.0
o003278,Tulip,1,140,16.5
o003279,Rose,2,170,10.0
o003280,Lavender,1,220,13.0
o003281,Tulip,1,50,16.5
o003282,Tulip,1,810,18.0
o003283,Tulip,1,960,18.5
o003284,Tulip,2,20,14.5
o003285,Rose,2,380,14.0
o003286,Orchid,2,790,15.5
o003287,Orchid,1,190,14.5
o003288,Orchid,1,790,15.5
o003289,Orchid,2,610,17.0
o003290,Lavender,2,960,12.0
o003291,Lavender,2,20,15.0
o003292,Tulip,1,200,17.5
o003293,Rose,1,400,13.0
o003294,Lavender,1,690,17.0
o003295,Lotus,1,80,19.5
o003296,Tulip,1,90,15.5
o003297,Orchid,1,450,10.0
o003298,Lavender,2,370,16.5
o003299,Orchid,2,480,19.5
o003300,Tulip,2,720,18.5
o003301,Lavender,1,760,12.0
o003302,Rose,1,360,12.5
o003303,Lotus,1,170,18.0
o003304,Orchid,2,430,19.0
o003305,Orchid,2,950,19.5
o003306,Tulip,1,220,10.0
o003307,Lavender,1,120,19.5
o003308,Lavender,1,220,17.5
o003309,Rose,2,100,10.5
o003310,Lavender,2,550,17.5
o003311,Lotus,2,650,11.5
o003312,Lavender,2,490,16.0
o003313,Tulip,2,400,18.0
o003314,Lotus,1,780,13.0
o003315,Lavender,2,920,12.0
o003316,Tulip,2,630,14.0
o003317,Rose,2,840,15.5
o003318,Lavender,1,470,17.0
o003319,Lotus,2,280,19.5
o003320,Orchid,1,490,15.5
o003321,Lavender,1,260,17.0
o003322,Lotus,1,10,19.0
o003323,Lotus,2,130,15.5
o003324,Lotus,1,780,14.0
o003325,Rose,2,830,17.5
o003326,Tulip,1,900,14.0
o003327,Lotus,1,740,10.0
o003328,Tulip,2,630,12.5
o003329,Tulip,1,50,15.5
o003330,Rose,1,910,12.5
o003331,Lavender,1,540,11.5
o003332,Rose,2,820,10.5
o003333,Lotus,1,700,14.0
o003334,Lavender,1,430,15.0
o003335,Lavender,2,670,10.0
o003336,Tulip,2,860,10.5
o003337,Rose,1,980,18.0
o003338,Lavender,2,110,12.5
o003339,Tulip,1,360,19.5
o003340,Lavender,2,230,10.0
o003341,Lotus,2,720,15.5
o003342,Rose,2,600,19.0
o003343,Rose,2,120,11.5
o003344,Rose,1,940,11.0
o003345,Lavender,2,760,10.0
o003346,Lavender,1,280,15.5
o003347,Tulip,1,930,13.5
o003348,Lotus,1,960,12.0
o003349,Lotus,1,490,14.5
o003350,Lavender,2,180,19.0
o003351,Lotus,2,290,13.0
o003352,Lotus,1,230,14.5
o003353,Lotus,2,340,11.0
o003354,Tulip,2,750,15.5
o003355,Lotus,2,810,12.5
o003356,Rose,2,200,18.5
o003357,Orchid,1,900,16.5
o003358,Lotus,2,270,15.0
o003359,Orchid,2,120,18.0
o003360,Lavender,2,280,17.0
o003361,Lotus,1,150,18.0
o003362,Lavender,2,180,17.0
o003363,Orchid,2,480,19.0
o003364,Tulip,1,420,11.5
o003365,Lotus,1,210,16.5
o003366,Tulip,2,440,11.5
o003367,Lavender,2,400,12.5
o003368,Tulip,1,970,10.0
o003369,Tulip,2,760,19.0
o003370,Tulip,2,610,13.5
o003371,Lotus,2,770,15.0
o003372,Tulip,2,390,10.5
o003373,Lavender,1,540,16.5
o003374,Lotus,2,760,10.0
o003375,Lavender,1,390,19.5
o003376,Orchid,1,730,12.0
o003377,Lavender,2,70,11.0
o003378,Lotus,1,450,17.0
o003379,Tulip,1,590,10.0
o003380,Lavender,1,230,14.5
o003381,Lotus,1,240,13.5
o003382,Lavender,2,120,13.5
o003383,Lavender,2,10,17.5
o003384,Lavender,2,130,17.5
o003385,Orchid,2,900,13.0
o003386,Tulip,2,600,13.5
o003387,Rose,2,170,15.0
o003388,Lavender,2,990,15.0
o003389,Lotus,2,770,16.0
o003390,Orchid,1,450,17.5
o003391,Orchid,1,290,19.5
o003392,Lavender,1,480,15.5
o003393,Lotus,1,790,19.5
o003394,Tulip,1,830,13.5
o003395,Lavender,2,250,10.5
o003396,Lavender,2,560,11.0
o003397,Lotus,2,840,12.5
o003398,Tulip,1,370,14.5
o003399,Tulip,2,50,14.0
o003400,Tulip,1,210,16.0
o003401,Orchid,1,600,11.0
o003402,Lotus,1,840,16.0
o003403,Rose,1,410,12.0
o003404,Orchid,2,880,17.0
o003405,Rose,2,840,16.0
o003406,Tulip,1,390,16.5
o003407,Lotus,1,780,17.0
o003408,Orchid,2,1000,17.5
o003409,Lotus,2,150,12.5
o003410,Tulip,2,870,11.0
o003411,Lavender,1,440,19.0
o003412,Lotus,1,660,19.5
o003413,Tulip,2,70,17.0
o003414,Lotus,1,160,17.5
o003415,Tulip,2,70,19.5
o003416,Lotus,2,550,15.0
o003417,Lotus,1,700,14.0
o003418,Lavender,2,460,16.5
o003419,Rose,2,420,14.5
o003420,Rose,1,460,10.5
o003421,Orchid,2,320,12.5
o003422,Rose,1,170,12.0
o003423,Tulip,2,360,15.5
o003424,Tulip,1,940,18.0
o003425,Orchid,2,60,11.0
o003426,Lotus,2,50,12.0
o003427,Orchid,1,490,18.0
o003428,Rose,2,820,14.5
o003429,Tulip,2,30,12.5
o003430,Lotus,1,560,11.5
o003431,Lavender,2,390,19.5
o003432,Orchid,1,890,10.5
o003433,Lotus,2,280,16.5
o003434,Lotus,1,360,18.0
o003435,Rose,2,240,14.5
o003436,Lotus,1,530,13.0
o003437,Rose,2,850,12.0
o003438,Lotus,2,600,19.5
o003439,Lotus,1,290,13.5
o003440,Rose,2,290,11.0
o003441,Orchid,2,940,19.5
o003442,Tulip,2,820,19.5
o003443,Lotus,2,610,18.5
o003444,Rose,2,440,15.0
o003445,Lotus,2,200,17.0
o003446,Tulip,1,690,12.5
o003447,Tulip,2,520,10.5
o003448,Orchid,1,810,17.5
o003449,Orchid,2,110,13.0
o003450,Orchid,2,390,14.5
o003451,Lotus,2,870,17.0
o003452,Rose,1,800,19.0
o003453,Lavender,2,730,16.5
o003454,Tulip,1,970,14.5
o003455,Orchid,2,310,16.0
o003456,Orchid,1,490,19.5
o003457,Rose,1,510,13.0
o003458,Lavender,1,740,14.5
o003459,Lavender,1,990,16.0
o003460,Orchid,2,460,13.0
o003461,Tulip,2,410,15.5
o003462,Rose,2,650,18.5
o003463,Orchid,2,290,16.0
o003464,Tulip,2,370,17.0
o003465,Lavender,1,520,14.5
o003466,Rose,2,980,17.0
o003467,Lavender,1,500,19.0
o003468,Tulip,2,530,13.0
o003469,Rose,1,180,19.5
o003470,Orchid,1,770,19.0
o003471,Tulip,1,420,19.5
o003472,Lavender,1,730,17.5
o003473,Rose,2,30,19.5
o003474,Tulip,1,210,17.0
o003475,Lotus,1,230,17.5
o003476,Lavender,2,170,14.5
o003477,Rose,1,270,19.0
o003478,Tulip,2,320,19.5
o003479,Tulip,1,230,17.0
o003480,Orchid,1,780,15.0
o003481,Lavender,1,600,11.0
o003482,Rose,1,880,16.5
o003483,Orchid,2,500,11.0
o003484,Tulip,2,920,18.5
o003485,Rose,1,570,17.5
o003486,Rose,2,510,10.5
o003487,Lotus,2,920,18.0
o003488,Tulip,2,160,11.5
o003489,Lavender,2,980,19.0
o003490,Rose,1,470,16.5
o003491,Lotus,1,320,17.5
o003492,Lavender,2,130,15.0
o003493,Rose,2,910,17.5
o003494,Lavender,2,440,14.5
o003495,Tulip,2,580,14.0
o003496,Orchid,2,770,10.5
o003497,Lavender,1,670,14.5
o003498,Rose,1,480,19.0
o003499,Lotus,2,400,12.5
o003500,Orchid,2,610,17.0
o003501,Lotus,1,960,12.0
o003502,Lavender,2,500,14.0
o003503,Lavender,1,280,19.0
o003504,Lotus,1,750,10.0
o003505,Lotus,2,930,18.0
o003506,Orchid,2,620,19.5
o003507,Lavender,2,830,12.0
o003508,Orchid,2,670,15.5
o003509,Tulip,2,830,12.5
o003510,Orchid,2,230,17.5
o003511,Tulip,1,860,11.0
o003512,Lotus,1,400,13.0
o003513,Lavender,1,360,19.5
o003514,Rose,1,460,17.5
o003515,Tulip,1,960,18.0
o003516,Lavender,1,470,10.5
o003517,Tulip,1,430,18.0
o003518,Rose,2,710,18.5
o003519,Orchid,1,80,17.0
o003520,Orchid,1,320,14.0
o003521,Lavender,1,300,17.0
o003522,Lavender,1,780,14.0
o003523,Orchid,2,120,13.0
o003524,Rose,1,670,14.5
o003525,Rose,1,300,13.5
o003526,Orchid,2,600,11.5
o003527,Orchid,1,410,11.0
o003528,Lavender,2,150,17.0
o003529,Rose,2,260,11.5
o003530,Orchid,1,770,17.5
o003531,Lotus,1,750,16.5
o003532,Rose,2,1000,13.0
o003533,Orchid,2,10,14.0
o003534,Tulip,2,640,12.5
o003535,Lotus,2,660,14.5
o003536,Lotus,2,690,13.5
o003537,Lotus,2,870,18.5
o003538,Orchid,2,810,17.0
o003539,Rose,1,630,10.0
o003540,Lotus,2,640,12.5
o003541,Lavender,1,980,16.5
o003542,Lotus,1,570,15.0
o003543,Orchid,1,250,11.5
o003544,Lavender,1,400,18.0
o003545,Lotus,2,990,18.0
o003546,Tulip,1,880,14.5
o003547,Orchid,1,740,12.0
o003548,Lotus,1,250,16.0
o003549,Lavender,1,790,12.5
o003550,Lotus,2,840,19.5
o003551,Tulip,2,300,14.0
o003552,Tulip,2,480,12.0
o003553,Lotus,2,940,15.5
o003554,Lotus,2,400,16.5
o003555,Orchid,2,980,16.5
o003556,Rose,2,80,16.5
o003557,Lotus,1,590,14.0
o003558,Rose,1,270,14.0
o003559,Lotus,2,40,15.0
o003560,Tulip,2,420,18.5
o003561,Orchid,1,280,19.5
o003562,Orchid,2,360,11.5
o003563,Rose,1,210,15.0
o003564,Tulip,2,60,16.0
o003565,Tulip,1,360,19.5
o003566,Orchid,2,80,11.5
o003567,Rose,2,360,18.5
o003568,Lotus,2,370,11.5
o003569,Tulip,1,960,11.0
o003570,Lotus,2,200,12.0
o003571,Orchid,2,740,13.0
o003572,Orchid,1,570,13.5
o003573,Lotus,2,720,18.0
o003574,Lotus,1,180,11.0
o003575,Lotus,2,990,17.0
o003576,Lavender,1,420,17.0
o003577,Lavender,2,470,15.0
o003578,Lavender,2,330,19.5
o003579,Rose,1,160,16.5
o003580,Tulip,2,630,10.5
o003581,Orchid,1,660,15.5
o003582,Rose,2,50,18.0
o003583,Lotus,2,370,19.0
o003584,Lotus,1,950,11.0
o003585,Orchid,1,720,11.5
o003586,Orchid,1,660,11.0
o003587,Orchid,2,790,13.0
o003588,Rose,2,360,17.0
o003589,Tulip,1,840,15.0
o003590,Rose,1,830,19.0
o003591,Lotus,2,680,16.5
o003592,Rose,2,740,14.5
o003593,Rose,2,30,10.0
o003594,Lavender,2,550,12.0
o003595,Lotus,1,750,15.0
o003596,Orchid,2,840,13.0
o003597,Orchid,2,920,19.0
o003598,Lavender,1,990,12.0
o003599,Lavender,2,240,11.5
o003600,Rose,1,1000,12.0
o003601,Orchid,2,90,15.0
o003602,Lotus,1,850,13.0
o003603,Lavender,2,210,16.5
o003604,Lotus,1,280,15.5
o003605,Rose,1,570,11.5
o003606,Tulip,1,570,13.0
o003607,Tulip,1,580,17.0
o003608,Tulip,1,270,16.0
o003609,Orchid,1,120,12.5
o003610,Orchid,1,210,13.0
o003611,Rose,2,950,19.5
o003612,Lotus,2,540,13.0
o003613,Lavender,1,650,15.5
o003614,Tulip,2,660,11.5
o003615,Tulip,1,10,16.0
o003616,Tulip,2,130,15.5
o003617,Lotus,2,90,16.5
o003618,Lotus,1,900,11.0
o003619,Tulip,2,30,14.0
o003620,Lotus,1,190,13.5
o003621,Lavender,1,170,18.0
o003622,Lavender,1,890,17.5
o003623,Rose,1,770,13.0
o003624,Lotus,2,800,16.5
o003625,Lavender,2,230,12.5
o003626,Orchid,1,950,12.5
o003627,Lotus,1,210,10.0
o003628,Tulip,1,400,16.0
o003629,Lotus,2,800,15.0
o003630,Rose,1,430,10.0
o003631,Tulip,1,950,12.0
o003632,Tulip,1,700,16.0
o003633,Orchid,1,210,11.5
o003634,Rose,2,290,11.0
o003635,Tulip,1,150,17.5
o003636,Tulip,2,690,17.0
o003637,Lavender,1,400,17.5
o003638,Tulip,2,170,15.0
o003639,Orchid,2,790,11.5
o003640,Tulip,2,960,19.0
o003641,Lavender,1,290,18.0
o003642,Lavender,1,290,11.0
o003643,Rose,2,370,19.5
o003644,Rose,1,290,14.0
o003645,Lavender,2,430,17.0
o003646,Orchid,2,980,12.0
o003647,Lotus,2,480,12.0
o003648,Orchid,1,960,16.0
o003649,Rose,1,240,10.0
o003650,Lavender,1,310,12.5
o003651,Tulip,2,20,19.0
o003652,Tulip,2,450,13.0
o003653,Orchid,2,580,13.0
o003654,Tulip,2,700,17.0
o003655,Rose,2,840,18.0
o003656,Lotus,2,240,14.0
o003657,Lotus,2,990,18.5
o003658,Tulip,1,860,15.0
o003659,Orchid,2,90,15.5
o003660,Tulip,1,700,12.0
o003661,Rose,1,590,11.5
o003662,Rose,2,170,15.5
o003663,Lotus,2,560,18.5
o003664,Rose,1,510,18.0
o003665,Lavender,1,880,13.5
o003666,Rose,1,940,15.5
o003667,Orchid,1,730,18.0
o003668,Orchid,1,690,15.5
o003669,Orchid,1,890,18.0
o003670,Lavender,2,210,11.5
o003671,Lavender,1,970,12.0
o003672,Orchid,2,260,14.0
o003673,Rose,2,380,16.0
o003674,Orchid,2,610,17.0
o003675,Lotus,1,930,14.5
o003676,Rose,1,330,18.5
o003677,Lotus,1,940,19.5
o003678,Orchid,1,80,16.5
o003679,Lavender,1,620,12.5
o003680,Lavender,2,210,16.5
o003681,Tulip,1,320,15.5
o003682,Rose,1,360,12.0
o003683,Tulip,1,930,19.0
o003684,Lavender,1,570,12.0
o003685,Lotus,2,20,11.5
o003686,Orchid,2,680,11.5
o003687,Orchid,2,300,17.0
o003688,Lotus,1,700,19.5
o003689,Tulip,1,100,15.0
o003690,Lotus,1,490,14.0
o003691,Rose,2,550,19.0
o003692,Lavender,2,980,14.5
o003693,Lavender,1,120,19.5
o003694,Orchid,2,310,17.5
o003695,Tulip,2,80,11.5
o003696,Lotus,2,330,18.0
o003697,Lotus,2,860,14.0
o003698,Lotus,1,20,11.5
o003699,Tulip,1,750,17.5
o003700,Lavender,2,860,14.0
o003701,Rose,2,720,19.5
o003702,Orchid,2,780,18.0
o003703,Tulip,1,780,11.5
o003704,Orchid,1,740,11.5
o003705,Rose,1,470,19.0
